depth_m,qc_MPa,fs_kPa,u2_kPa,u_kPa
14.475,6.2839,37.9671,9.90185,122.4716
14.48,6.3268,38.2031,9.9631,122.5819
14.485,6.3986,37.9671,9.59695,122.2648
14.49,6.4287,37.7312,9.1962,121.9131
14.495,6.4791,37.6883,8.61625,121.3822
14.5,6.5306,37.7526,8.9878,121.8028
14.505,6.5617,38.1387,9.40075,122.2648
14.51,6.6325,38.2567,10.2618,123.1749
14.515,6.7183,39.1576,10.80565,123.7678
14.52,6.8019,39.769,11.3151,124.3263
14.525,6.8394,40.2838,11.50735,124.5676
14.53,6.9242,40.6699,11.7272,124.8365
14.535,7.0068,41.1203,11.74025,124.8986
14.54,7.04,41.0345,11.6636,124.871
14.545,7.1054,41.1418,11.56625,124.8227
14.55,7.1591,41.8496,11.4345,124.74
14.555,7.1784,42.107,11.28895,124.6435
14.56,7.2159,42.4288,11.1158,124.5194
14.565,7.2352,42.7398,10.93575,124.3884
14.57,7.2416,43.437,10.8108,124.3125
14.575,7.2427,43.5335,10.74105,124.2918
14.58,7.2406,43.7051,10.5955,124.1953
14.585,7.2288,43.8016,10.53265,124.1815
14.59,7.1998,43.8338,10.5664,124.2643
14.595,7.1784,43.9411,10.53105,124.278
14.6,7.1376,44.177,10.4683,124.2643
14.605,7.0872,43.9089,10.32265,124.1677
14.61,7.0625,43.3404,10.2392,124.1333
14.615,7.0089,43.1474,10.06605,124.0092
14.62,6.9542,43.3512,9.8997,123.8919
14.625,6.8974,43.7051,9.69215,123.7334
14.63,6.8641,43.63,9.5465,123.6368
14.635,6.7976,43.4799,9.44925,123.5886
14.64,6.7333,43.0294,9.4691,123.6575
14.645,6.7032,42.2679,9.38555,123.623
14.65,6.6475,42.2143,9.0952,123.3817
14.655,6.5842,41.9998,8.75665,123.0922
14.66,6.5091,41.7102,9.0592,123.4438
14.665,6.4716,41.6459,9.54105,123.9747
14.67,6.4158,40.8093,10.2297,124.7124
14.675,6.3515,39.9084,10.41505,124.9468
14.68,6.3236,40.1122,10.5591,125.1399
14.685,6.271,40.2194,10.78585,125.4157
14.69,6.2185,40.2838,10.7368,125.4157
14.695,6.1831,39.7904,10.70155,125.4295
14.7,6.1745,39.3721,10.7145,125.4915
14.705,6.1573,39.1576,10.82405,125.6501
14.71,6.1498,38.5999,10.8233,125.6984
14.715,6.1509,38.2782,10.74665,125.6708
14.72,6.1552,38.3211,10.6149,125.5881
14.725,6.1595,38.6857,10.44165,125.4639
14.73,6.1659,38.7822,10.1031,125.1744
14.735,6.168,38.868,9.95745,125.0778
14.74,6.1809,39.1254,9.7016,124.871
14.745,6.1874,39.3292,9.50775,124.7262
14.75,6.1927,39.2971,9.4449,124.7124
14.755,6.2056,39.222,9.37515,124.6917
14.76,6.2163,39.4043,9.3123,124.6779
14.765,6.2335,40.0264,9.21505,124.6297
14.77,6.2624,40.4768,8.8764,124.3401
14.775,6.2699,40.4661,8.55845,124.0712
14.78,6.2667,40.2838,8.8472,124.409
14.785,6.2699,40.2301,9.06705,124.6779
14.79,6.286,40.2945,9.2111,124.871
14.795,6.3107,40.6055,9.27235,124.9813
14.8,6.3418,41.3563,9.3061,125.0641
14.805,6.3557,41.8067,9.28455,125.0916
14.81,6.3815,42.0105,9.2838,125.1399
14.815,6.4061,42.0427,9.37955,125.2847
14.82,6.4158,42.107,9.365,125.3192
14.825,6.4415,42.3537,9.39175,125.395
14.83,6.463,42.6111,9.391,125.4433
14.835,6.4855,44.6275,9.39015,125.4915
14.84,6.4952,38.8359,9.4239,125.5743
14.845,6.5231,52.607,9.48515,125.6846
14.85,6.5477,51.6846,9.4223,125.6708
14.855,6.5531,47.0835,9.38705,125.6846
14.86,6.567,44.4344,9.6138,125.9604
14.865,6.5853,43.0616,9.78535,126.181
14.87,6.6013,42.3323,9.8466,126.2913
14.875,6.6089,41.1525,9.81825,126.312
14.88,6.6228,40.9595,9.7692,126.312
14.885,6.6292,40.9595,9.68565,126.2775
14.89,6.6271,40.82,9.6366,126.2775
14.895,6.6249,40.7128,9.58755,126.2775
14.9,6.6196,40.8415,9.4765,126.2155
14.905,6.6185,40.9487,9.40675,126.1948
14.91,6.6089,41.3241,9.3439,126.181
14.915,6.596,41.678,9.30865,126.1948
14.92,6.5885,41.7531,9.3079,126.2431
14.925,6.5842,41.8389,9.30705,126.2913
14.93,6.5906,42.3966,9.2925,126.3258
14.935,6.0662,42.579,-0.41615,116.6662
14.94,5.4698,42.4181,-4.1883,112.9431
14.945,5.7541,41.9569,-5.03715,112.1433
14.95,6.5102,41.9033,-5.8102,111.4193
14.955,6.6013,42.5468,-5.81095,111.4676
14.96,6.6367,42.8578,-5.205,112.1226
14.965,6.6518,42.9329,-4.48185,112.8948
14.97,6.6603,43.0509,-4.1034,113.3223
14.975,6.6775,43.3512,-3.26995,114.2048
14.98,6.6979,43.5978,-2.6019,114.9219
14.985,6.714,43.5442,-2.09255,115.4803
14.99,6.7258,43.8338,-1.9002,115.7217
14.995,6.7515,43.9089,-1.54945,116.1215
15,6.7751,43.984,-1.3227,116.3973
15.005,6.7837,43.9625,-1.24765,116.5214
15.01,6.8051,43.6836,-1.0691,116.749
15.015,6.8234,43.2117,-0.88375,116.9834
15.02,6.847,42.6433,-0.788,117.1282
15.025,6.8512,42.4395,-0.78885,117.1764
15.03,6.8534,41.9891,-0.7413,117.273
15.035,6.8609,41.367,-0.51455,117.5488
15.04,6.8663,41.6351,-0.4533,117.6591
15.045,6.8748,42.1499,-0.39205,117.7694
15.05,6.8856,42.1607,-0.186,118.0245
15.055,6.8791,42.0749,0.00625,118.2658
15.06,6.863,41.1418,-0.0428,118.2658
15.065,6.8545,40.3374,-0.15385,118.2038
15.07,6.8362,40.0585,-0.1064,118.3003
15.075,6.8212,39.4472,0.00315,118.4589
15.08,6.8169,39.1898,-0.0459,118.4589
15.085,6.7944,39.3185,-0.09495,118.4589
15.09,6.7858,39.2005,-0.1785,118.4244
15.095,6.7976,39.1791,-0.39995,118.252
15.1,6.8041,39.1362,-0.5938,118.1072
15.105,6.8362,39.2327,-1.12545,117.6246
15.11,6.862,38.9753,-1.9053,116.8938
15.115,6.8588,38.9109,-2.19575,116.6524
15.12,6.8287,38.2031,-2.1965,116.7007
15.125,6.8437,37.9564,-2.50065,116.4456
15.13,6.8588,37.7848,-3.1771,115.8182
15.135,6.8384,38.2996,-4.13625,114.9081
15.14,6.803,38.6857,-3.5648,115.5286
15.145,6.8105,39.4258,-3.11745,116.025
15.15,6.8201,39.4794,-3.1665,116.025
15.155,6.848,39.8977,-3.22935,116.0112
15.16,6.8802,40.4017,-3.106,116.1836
15.165,6.9134,40.3374,-3.07235,116.2663
15.17,6.937,40.3374,-3.1834,116.2043
15.175,6.9907,40.4554,-3.32895,116.1078
15.18,7.0454,40.9809,-3.6814,115.8044
15.185,7.0765,41.5922,-3.79255,115.7423
15.19,7.1408,42.4074,-3.7175,115.8664
15.195,7.2127,43.083,-3.66995,115.963
15.2,7.2963,43.3404,-3.6708,116.0112
15.205,7.3435,43.5657,-3.65775,116.0733
15.21,7.4508,43.8874,-3.562,116.2181
15.215,7.573,44.0805,-3.41805,116.4111
15.22,7.7007,44.3379,-3.3085,116.5697
15.225,7.7661,44.4237,-3.41955,116.5077
15.23,7.9002,44.3915,-3.5307,116.4456
15.235,8.0235,44.5631,-3.37295,116.6524
15.24,8.0857,44.8634,-3.2634,116.811
15.245,8.208,44.9599,-3.07115,117.0523
15.25,8.3678,45.2066,-2.9133,117.2592
15.255,8.5169,45.3246,-2.81755,117.404
15.26,8.6145,45.7214,-2.8046,117.466
15.265,8.6584,46.2255,-2.83985,117.4798
15.27,8.7432,46.5473,-2.8544,117.5143
15.275,8.8107,46.8798,-2.84145,117.5763
15.28,8.8354,47.0192,-2.8698,117.597
15.285,8.8719,47.4053,-2.84295,117.6729
15.29,8.904,47.8665,-2.8782,117.6867
15.295,8.918,48.0273,-3.11345,117.5005
15.3,8.9255,48.2419,-3.2108,117.4522
15.305,8.9319,48.4671,-3.41835,117.2937
15.31,8.9437,48.8317,-3.7294,117.0317
15.315,8.9502,48.9283,-3.91635,116.8938
15.32,8.9566,49.2715,-3.9861,116.8731
15.325,8.962,49.4216,-4.04895,116.8593
15.33,8.9684,49.486,-4.229,116.7283
15.335,8.9695,49.5396,-4.59525,116.4111
15.34,8.9716,49.1642,-4.727,116.3284
15.345,8.9727,48.8854,-4.80365,116.3008
15.35,8.9695,48.6172,-4.9492,116.2043
15.355,8.9534,48.4349,-5.08105,116.1215
15.36,8.9427,48.2526,-5.1438,116.1078
15.365,8.9341,47.8879,-5.27565,116.025
15.37,8.9148,47.5018,-5.4833,115.8664
15.375,8.8933,47.2122,-5.65645,115.7423
15.38,8.8826,47.2551,-5.7261,115.7217
15.385,8.8633,46.9656,-5.71315,115.7837
15.39,8.8461,46.558,-5.7415,115.8044
15.395,8.8354,46.0754,-5.81125,115.7837
15.4,8.8236,45.7,-5.8396,115.8044
15.405,8.8,45.0565,-5.88865,115.8044
15.41,8.7828,44.8205,-6.0204,115.7217
15.415,8.7732,44.8527,-6.02125,115.7699
15.42,8.7625,44.3379,-6.0565,115.7837
15.425,8.7625,43.866,-5.89185,115.9974
15.43,8.7582,43.9518,-5.9271,116.0112
15.435,8.7593,43.7266,-6.01055,115.9768
15.44,8.755,43.8338,-6.5216,115.5148
15.445,8.7324,43.9625,-6.92225,115.1632
15.45,8.7228,44.177,-6.8748,115.2597
15.455,8.7078,44.1448,-6.28265,115.9009
15.46,8.6981,44.0269,-6.1869,116.0457
15.465,8.696,44.1234,-6.31865,115.963
15.47,8.681,44.4666,-6.4022,115.9285
15.475,8.6735,44.724,-6.45125,115.9285
15.48,8.6659,44.6275,-6.4314,115.9974
15.485,8.6338,44.2092,-6.27355,116.2043
15.49,8.5952,43.8338,-6.1158,116.4111
15.495,8.5544,43.7695,-6.15105,116.4249
15.5,8.534,43.8445,-6.1656,116.4594
15.505,8.4868,43.8124,-6.24915,116.4249
15.51,8.4461,43.4262,-6.4706,116.2525
15.515,8.4278,43.3512,-6.51965,116.2525
15.52,8.3796,43.8874,-6.5204,116.3008
15.525,8.3227,43.5871,-6.60395,116.2663
15.53,8.2906,43.1474,-6.6668,116.2525
15.535,8.2326,43.0938,-6.78475,116.1836
15.54,8.1844,42.9436,-6.7511,116.2663
15.545,8.1586,42.5682,-6.84835,116.2181
15.55,8.0954,42.6004,-7.1387,115.9768
15.555,8.0192,42.4288,-7.10505,116.0595
15.56,7.9538,42.107,-6.899,116.3146
15.565,7.9281,42.5682,-6.86535,116.3973
15.57,7.8787,42.8364,-6.9626,116.3491
15.575,7.8294,43.8445,-7.12885,116.2319
15.58,7.7822,44.606,-7.3365,116.0733
15.585,7.7618,44.7562,-7.41315,116.0457
15.59,7.7211,44.4666,-7.5105,115.9974
15.595,7.6942,43.9732,-7.54575,116.0112
15.6,7.6846,43.7802,-7.5465,116.0595
15.605,7.6664,43.5978,-7.49905,116.156
15.61,7.6513,43.0723,-7.4998,116.2043
15.615,7.6492,41.7638,-7.48685,116.2663
15.62,7.6503,41.0882,-7.4531,116.3491
15.625,7.6621,41.4206,-7.52285,116.3284
15.63,7.6996,41.8818,-7.6478,116.2525
15.635,7.7168,41.6566,-7.71745,116.2319
15.64,7.7554,40.2945,-7.6493,116.3491
15.645,7.8036,39.962,-7.58805,116.4594
15.65,7.8294,40.2516,-7.6716,116.4249
15.655,7.8991,40.6484,-7.83095,116.3146
15.66,7.9688,42.0427,-7.8317,116.3629
15.665,8.045,43.1796,-7.61185,116.6318
15.67,8.0836,43.7051,-7.4472,116.8455
15.675,8.1694,43.984,-7.35835,116.9834
15.68,8.2648,44.7883,-7.5177,116.8731
15.685,8.3142,45.2066,-7.71155,116.7283
15.69,8.4203,46.5687,-7.995,116.4939
15.695,8.5362,48.4027,-7.83725,116.7007
15.7,8.6531,49.4109,-7.0865,117.5005
15.705,8.7131,49.8185,-6.73565,117.9004
15.71,8.8461,50.655,-6.7571,117.928
15.715,8.9598,52.1994,-7.30255,117.4316
15.72,8.9909,53.1004,-7.2827,117.5005
15.725,9.0488,54.1407,-6.56645,118.2658
15.73,9.1175,55.2668,-6.65,118.2313
15.735,9.1561,56.1034,-6.71275,118.2176
15.74,9.214,56.8327,-6.8239,118.1555
15.745,9.2633,57.5942,-7.19705,117.8314
15.75,9.2826,57.5191,-7.3702,117.7073
15.755,9.3255,57.6049,-7.51575,117.6108
15.76,9.3384,58.656,-7.4545,117.7211
15.765,9.3599,59.0743,-7.34495,117.8797
15.77,9.3792,57.9696,-7.3733,117.9004
15.775,9.4071,57.5299,-7.40855,117.9142
15.78,9.4253,57.3475,-7.5541,117.8177
15.785,9.4296,57.4119,-7.63765,117.7832
15.79,9.4199,56.9936,-7.6522,117.8177
15.795,9.3963,55.3955,-7.61855,117.9004
15.8,9.3813,54.3338,-7.6538,117.9142
15.805,9.3577,54.0013,-7.84765,117.7694
15.81,9.2966,52.9395,-7.8484,117.8177
15.815,9.2526,51.4058,-7.65615,118.059
15.82,9.2355,51.1591,-7.5604,118.2038
15.825,9.1979,51.1805,-7.58195,118.2313
15.83,9.1496,49.2822,-7.562,118.3003
15.835,9.1003,61.3158,-7.56275,118.3486
15.84,9.0853,61.348,-7.6325,118.3279
15.845,9.0445,54.13,-7.84015,118.1693
15.85,9.0113,51.3736,-8.0961,117.9624
15.855,8.9974,48.5851,-8.27615,117.8314
15.86,8.962,46.7082,-8.1321,118.0245
15.865,8.9351,46.3006,-7.60195,118.6037
15.87,8.9319,46.2577,-7.5407,118.714
15.875,8.9319,46.2148,-7.54155,118.7622
15.88,8.9319,45.8394,-7.2734,119.0794
15.885,8.9384,45.9467,-7.17765,119.2242
15.89,8.9491,46.3864,-7.1922,119.2587
15.895,8.9652,47.4375,-7.24125,119.2587
15.9,8.9802,47.7914,-7.311,119.238
15.905,8.9877,48.0381,-7.32555,119.2725
15.91,9.0252,47.9952,-7.4229,119.2242
15.915,9.0671,47.7699,-7.61675,119.0794
15.92,9.0842,48.081,-7.7279,119.0173
15.925,9.1282,48.9068,-7.63215,119.1621
15.93,9.0381,49.0784,-9.6324,117.2109
15.935,9.0789,48.9283,-9.64695,117.2454
15.94,9.1218,49.2822,-10.6751,116.2663
15.945,9.2237,50.0222,-11.18605,115.8044
15.95,9.2537,50.0973,-11.0627,115.9768
15.955,9.3041,50.6657,-11.22215,115.8664
15.96,9.3395,50.9231,-11.3815,115.7561
15.965,9.3545,51.1162,-11.17545,116.0112
15.97,9.3877,51.4165,-10.6798,116.5559
15.975,9.4242,51.0197,-10.53575,116.749
15.98,9.4671,51.2127,-10.1091,117.2247
15.985,9.4843,51.2556,-9.91685,117.466
15.99,9.5465,51.6846,-9.8693,117.5626
15.995,9.598,52.4568,-9.98045,117.5005
16,9.6258,53.1433,-9.9192,117.6108
16.005,9.6923,53.8618,-9.52005,118.059
16.01,9.746,54.9129,-9.6036,118.0245
16.015,9.7932,56.8327,-9.76295,117.9142
16.02,9.821,57.487,-9.6052,118.121
16.025,9.8715,58.1197,-9.28875,118.4865
16.03,9.9122,59.6534,-9.2413,118.583
16.035,9.9304,59.7714,-9.20765,118.6657
16.04,9.9701,59.9645,-9.1464,118.776
16.045,10.0055,59.5998,-8.95415,119.0173
16.05,10.0173,59.7178,-8.8446,119.1759
16.055,10.0355,60.3935,-8.65235,119.4172
16.06,10.0559,60.608,-8.6186,119.5
16.065,10.0742,60.8654,-8.38495,119.7827
16.07,10.0752,61.0477,-8.3168,119.8999
16.075,10.0656,61.0799,-8.25555,120.0102
16.08,10.0656,62.0237,-8.1805,120.1343
16.085,10.0602,63.3644,-8.14685,120.217
16.09,10.0452,63.9757,-7.9408,120.4721
16.095,9.9916,66.4425,-7.70025,120.7617
16.1,9.9594,70.3893,-7.6872,120.8238
16.105,9.8983,73.682,-7.70185,120.8582
16.11,9.8328,75.3229,-7.8956,120.7135
16.115,9.7674,78.2187,-7.67575,120.9824
16.12,9.7352,81.7259,-7.6421,121.0651
16.125,9.7031,83.3132,-7.62915,121.1271
16.13,9.6977,85.5011,-7.754,121.0513
16.135,9.7063,87.7105,-7.71345,121.1409
16.14,9.7159,90.0057,-7.5694,121.334
16.145,9.7374,90.8101,-7.52195,121.4305
16.15,9.7567,93.0945,-7.4745,121.527
16.155,9.8114,95.379,-7.39255,121.658
16.16,9.8672,96.4944,-7.3657,121.7339
16.165,9.9315,98.0174,-7.30445,121.8442
16.17,9.9776,99.4975,-7.2846,121.9131
16.175,10.1181,100.1303,-7.18885,122.0579
16.18,10.2962,100.8596,-7.1413,122.1545
16.185,10.4667,101.3958,-7.08005,122.2648
16.19,10.5611,101.5245,-6.8258,122.5681
16.195,10.782,101.2886,-6.10945,123.3335
16.2,11.0008,100.4949,-5.5173,123.9747
16.205,11.2378,99.3688,-5.24925,124.2918
16.21,11.3644,98.4035,-5.0707,124.5194
16.215,11.6529,95.8187,-4.35445,125.2847
16.22,11.9521,92.9122,-4.0795,125.6087
16.225,12.1098,91.5287,-4.16295,125.5743
16.23,12.4112,89.2657,-4.2603,125.526
16.235,12.6868,87.4638,-4.13695,125.6984
16.24,12.9871,85.4689,-3.9102,125.9742
16.245,13.133,84.8576,-3.84895,126.0845
16.25,13.4054,83.8173,-3.6429,126.3396
16.255,13.6746,83.0558,-3.53335,126.4982
16.26,13.8172,83.0022,-3.61,126.4706
16.265,14.0553,83.3454,-3.80385,126.3258
16.27,14.3428,83.8709,-3.4047,126.774
16.275,14.5079,84.1926,-3.11595,127.1118
16.28,14.8458,85.351,-2.9099,127.3669
16.285,15.2104,86.0159,-2.77275,127.5531
16.29,15.5944,86.8739,-2.7874,127.5875
16.295,15.7971,87.807,-2.67785,127.7461
16.3,16.2068,89.5767,-2.5821,127.8909
16.305,16.6112,91.1318,-2.78975,127.7323
16.31,16.8074,91.8182,-2.7905,127.7806
16.315,17.1656,93.1482,-2.58445,128.0357
16.32,17.4885,95.0465,-2.5508,128.1184
16.325,17.6547,95.7544,-2.62055,128.0977
16.33,17.9368,96.7733,-2.7661,128.0012
16.335,18.162,97.6849,-2.95305,127.8633
16.34,18.3229,98.3713,-3.1331,127.7323
16.345,18.3776,99.4653,-3.18215,127.7323
16.35,18.4891,100.2482,-3.1967,127.7668
16.355,18.5578,100.3019,-3.28025,127.7323
16.36,18.5824,100.3984,-3.412,127.6496
16.365,18.6135,101.3208,-3.64725,127.4634
16.37,18.6028,101.9857,-4.0686,127.0911
16.375,18.5953,102.2002,-4.21415,126.9946
16.38,18.5814,102.7579,-4.5045,126.7533
16.385,18.5771,103.1977,-4.64325,126.6636
16.39,18.5492,103.8733,-4.9818,126.3741
16.395,18.5406,103.4229,-5.23775,126.1672
16.4,18.5374,102.6185,-5.4798,125.9742
16.405,18.5535,102.8974,-5.48065,126.0224
16.41,18.5588,103.1119,-5.5021,126.05
16.415,18.5492,102.3075,-5.55115,126.05
16.42,18.5074,102.0393,-5.7105,125.9397
16.425,18.4827,100.6987,-5.80785,125.8914
16.43,18.4312,100.6236,-5.8845,125.8638
16.435,18.3572,100.9347,-6.11275,125.6846
16.44,18.2854,100.0659,-6.2859,125.5605
16.445,18.0966,98.3713,-6.32115,125.5743
16.45,17.8649,97.6849,-6.2254,125.7191
16.455,17.6225,96.4301,-6.32275,125.6708
16.46,17.4917,95.0894,-6.4683,125.5743
16.465,17.2279,94.1563,-6.74495,125.3467
16.47,17.0016,93.4592,-7.0146,125.1261
16.475,16.904,92.8371,-7.11195,125.0778
16.48,16.7259,91.4107,-7.223,125.0158
16.485,16.5554,90.7565,-7.49955,124.7883
16.49,16.4717,88.3218,-7.79,124.5469
16.495,16.3226,87.4531,-8.28715,124.0988
16.5,16.1929,87.8821,-8.5913,123.8437
16.505,16.1392,88.0859,-8.66795,123.8161
16.51,16.0181,85.5333,-8.7859,123.7472
16.515,15.8915,83.4741,-8.92465,123.6575
16.52,15.8314,83.6993,-9.0426,123.5886
16.525,15.7424,83.3239,-9.23645,123.4438
16.53,15.6663,82.7876,-9.4717,123.2576
16.535,15.6169,82.541,-9.56895,123.2094
16.54,15.5429,81.2218,-9.7008,123.1266
16.545,15.4443,78.7014,-9.70155,123.1749
16.55,15.3831,77.5216,-9.6679,123.2576
16.555,15.2212,76.8781,-9.66865,123.3059
16.56,15.0142,75.7841,-9.7039,123.3197
16.565,14.7589,75.0441,-9.69095,123.3817
16.57,14.597,75.5482,-9.802,123.3197
16.575,14.2452,75.9772,-9.94755,123.2232
16.58,13.8473,75.9879,-10.5758,122.644
16.585,13.6542,76.4383,-10.97645,122.2924
16.59,13.2928,76.492,-11.5495,121.7684
16.595,12.8874,75.8485,-11.61235,121.7546
16.6,12.4873,75.9879,-11.5029,121.9131
16.605,12.3061,76.0522,-11.95175,121.5133
16.61,11.9618,75.7412,-12.7869,120.7272
16.615,11.5628,75.2907,-12.04985,121.5133
16.62,11.3462,75.5374,-11.3819,122.2303
16.625,10.944,75.2586,-11.55505,122.1062
16.63,10.5364,74.1324,-12.659,121.0513
16.635,10.3208,73.875,-12.94935,120.81
16.64,9.9304,74.1861,-12.5365,121.2719
16.645,9.539,78.0042,-11.97875,121.8787
16.65,9.1539,80.9107,-11.69,122.2165
16.655,8.9823,80.9644,-11.83555,122.12
16.66,8.5844,79.7417,-12.1397,121.8649
16.665,8.1994,79.302,-12.07845,121.9752
16.67,8.0224,77.4787,-12.0792,122.0235
16.675,7.676,76.6421,-12.09385,122.0579
16.68,7.3521,74.9261,-12.2394,121.9614
16.685,7.2062,74.8939,-12.27465,121.9752
16.69,6.9242,74.54,-12.1927,122.1062
16.695,6.7032,73.8965,-11.95905,122.3889
16.7,6.5241,73.0814,-11.8909,122.5061
16.705,6.4512,73.0599,-11.92615,122.5199
16.71,6.3321,73.3924,-12.0373,122.4578
16.715,6.2238,73.6712,-12.77575,121.7684
16.72,6.1734,72.1697,-13.3695,121.2237
16.725,6.0822,70.9578,-14.23215,120.4101
16.73,6.0329,69.9282,-14.4122,120.2791
16.735,6.0093,69.4026,-14.33025,120.4101
16.74,5.9396,69.7029,-12.0971,122.6923
16.745,5.9278,70.3572,-7.36125,127.4772
16.75,5.9986,71.8587,-4.9006,129.9869
16.755,6.0479,71.4082,-4.86695,130.0696
16.76,6.168,70.6789,-5.2538,129.7318
16.765,6.3321,70.8505,-6.30945,128.7252
16.77,6.5338,72.1268,-7.7857,127.298
16.775,6.6357,73.1672,-7.80035,127.3324
16.78,6.8309,73.4996,-5.9326,129.2492
16.785,7.0368,72.8132,-4.22355,131.0073
16.79,7.247,72.588,-4.6242,130.6557
16.795,7.336,73.328,-5.21105,130.1179
16.8,7.5291,74.9583,-5.7772,129.6008
16.805,7.7114,76.2131,-6.89495,128.5321
16.81,7.7811,76.3633,-7.3784,128.0977
16.815,7.8884,75.8056,-8.72365,126.8015
16.82,7.9281,77.897,-10.324,125.2502
16.825,7.913,78.9159,-11.09005,124.5332
16.83,7.8948,98.189,-11.9045,123.7678
16.835,7.8937,94.8642,-11.85695,123.8644
16.84,7.9634,89.2335,-10.8511,124.9193
16.845,8.0117,86.3699,-10.27965,125.5398
16.85,8.1468,85.662,-8.8877,126.9808
16.855,8.3292,86.5522,-7.64055,128.277
16.86,8.4236,88.6972,-7.0484,128.9182
16.865,8.6327,88.6221,-6.07705,129.9386
16.87,8.8375,87.7534,-5.4366,130.6281
16.875,8.9995,86.1232,-5.43735,130.6764
16.88,9.0617,85.8658,-5.7415,130.4213
16.885,9.1303,86.0374,-6.21115,130.0007
16.89,9.111,86.0588,-6.274,129.9869
16.895,9.0735,85.1043,-6.57815,129.7318
16.9,8.9684,83.2703,-7.3787,128.9803
16.905,8.8365,82.4337,-8.71025,127.6978
16.91,8.7464,81.6508,-9.1385,127.3186
16.915,8.548,82.4015,-9.55985,126.9463
16.92,8.267,82.3479,-8.6781,127.8771
16.925,8.0803,82.4981,-8.25135,128.3529
16.93,7.2341,83.3775,-12.7269,123.9264
16.935,6.8341,83.9031,-11.25905,125.4433
16.94,7.04,83.7958,-11.1151,125.6363
16.945,6.9435,82.4552,-10.46085,126.3396
16.95,6.8169,80.5032,-9.8204,127.0291
16.955,6.6196,79.4736,-7.66315,129.2354
16.96,6.6389,78.5083,-5.237,131.7106
16.965,6.9553,77.7468,-4.78965,132.207
16.97,7.1794,77.6181,-5.0248,132.0209
16.975,7.6749,76.9103,-5.03255,132.0622
16.98,8.2337,76.3311,-4.0887,133.0551
16.985,8.7088,76.2346,-3.04835,134.1445
16.99,8.888,76.2024,-2.9389,134.303
16.995,9.1625,76.2775,-3.44985,133.8411
17,9.3556,76.2667,-4.5262,132.8138
17.005,9.4564,76.5349,-5.30615,132.0829
17.01,9.6376,77.543,-7.4512,129.9869
17.015,9.7395,77.8326,-9.91345,127.5737
17.02,9.7545,79.2591,-10.907,126.6292
17.025,9.7288,80.8786,-12.31435,125.2709
17.03,9.6784,82.5302,-12.715,124.9193
17.035,9.657,83.088,-12.87445,124.8089
17.04,9.613,85.6298,-13.3234,124.409
17.045,9.5229,87.5175,-14.46175,123.3197
17.05,9.4017,87.8607,-15.8208,122.0097
17.055,9.3309,87.0241,-16.31805,121.5615
17.06,9.1893,85.4475,-16.305,121.6236
17.065,9.0338,83.6564,-15.71285,122.2648
17.07,8.9652,82.5731,-15.5068,122.5199
17.075,8.8365,79.924,-15.16975,122.906
17.08,8.6917,77.114,-14.8396,123.2852
17.085,8.6209,75.1513,-14.68185,123.492
17.09,8.4986,74.8188,-14.5171,123.7058
17.095,8.401,74.7009,-14.24905,124.0229
17.1,8.356,75.087,-14.1257,124.1953
17.105,8.3227,75.398,-13.58175,124.7883
17.11,8.3238,76.5134,-12.9758,125.4433
17.115,8.3356,78.0364,-12.74905,125.7191
17.12,8.4214,78.6906,-12.019,126.4982
17.125,8.5844,78.6692,-11.10285,127.4634
17.13,8.8483,79.066,-10.1797,128.4356
17.135,9.0016,79.5594,-9.74615,128.9182
17.14,9.3524,79.5915,-9.1126,129.6008
17.145,9.8071,80.0742,-8.45835,130.3041
17.15,10.0506,80.5032,-8.1558,130.6557
17.155,10.5772,80.9965,-7.66015,131.2004
17.16,11.1242,81.8224,-7.1163,131.7933
17.165,11.6475,83.0022,-6.41375,132.5449
17.17,11.8996,83.8602,-6.0147,132.993
17.175,12.3983,85.5547,-5.21565,133.8411
17.18,12.9195,87.7641,-4.658,134.4478
17.185,13.4333,88.9225,-4.81735,134.3375
17.19,13.6682,91.3785,-5.0457,134.1582
17.195,14.198,93.5236,-5.60495,133.648
17.2,14.7321,94.6604,-6.0194,133.2826
17.205,14.9884,97.0307,-6.02015,133.3309
17.21,15.4893,98.5644,-5.559,133.8411
17.215,15.9333,99.0577,-5.30465,134.1445
17.22,16.3806,100.5378,-5.1607,134.3375
17.225,16.5951,101.7927,-5.01665,134.5306
17.23,17.0005,102.1251,-4.8313,134.765
17.235,17.3952,102.3718,-4.49425,135.1511
17.24,17.5796,103.4872,-4.3365,135.3579
17.245,17.9464,105.1175,-3.80635,135.9371
17.25,18.2778,105.6645,-3.6968,136.0957
17.255,18.4151,106.1471,-3.82865,136.0129
17.26,18.7079,106.3294,-4.1121,135.7785
17.265,18.9879,106.0184,-4.27835,135.6613
17.27,19.0983,105.5679,-4.3067,135.682
17.275,19.3386,106.7906,-4.16965,135.8681
17.28,19.5788,108.2278,-3.9773,136.1095
17.285,19.6979,108.6032,-3.97815,136.1577
17.29,19.9435,108.5388,-4.172,136.0129
17.295,20.217,107.7451,-4.58645,135.6475
17.3,20.3457,107.359,-4.8906,135.3924
17.305,20.6074,106.0935,-5.18095,135.1511
17.31,20.8701,103.9377,-5.0508,135.3303
17.315,20.9902,103.1548,-5.13425,135.2959
17.32,21.2326,102.5005,-5.3143,135.1649
